PropertyCount,GroupName,ContactPropertyID,ContactPropertyName,IsDefault,Label,InputName,InputID,Category,InputType,FieldTypeCode,ContactPropertyDescription,IsDeleted,GroupID,IsContactPropertySystem,IsUsedInForm,AllowManualChange,TenantID,OwnerID,OwnerName,ModifiedUserID,CreatedDate,CreatedBy,ModifiedDate,ModifiedBy,State,ContactPropertyOptions
5,Khác,76b88edd-5871-443d-a8da-17eab4658683,Anh/chị có mong muốn nhận tư vấn giải pháp AMIS Digital Workplace cho doanh nghiệp mình không? 2,false,Anh/chị có mong muốn nhận tư vấn giải pháp AMIS Digital Workplace cho doanh nghiệp mình không? 2,anhchi_co_mong_muon_nhan_tu_van_giai_phap_amis_digital_workplace_cho_doanh_nghiep_minh_khong_2,anhchi_co_mong_muon_nhan_tu_van_giai_phap_amis_digital_workplace_cho_doanh_nghiep_minh_khong_2,2,3,radio,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,f4b185fc-ce11-4fbe-8de4-7b3538012eda,2021-12-02T09:03:34.000Z,A-0295,2022-04-12T09:09:38.000Z,A-0329,0,"[{""value"":""Tôi muốn được tư vấn (xin mời để lại SĐT)"",""label"":""Tôi muốn được tư vấn (xin mời để lại SĐT)"",""select"":true,""isCheck"":true},{""value"":""Tôi chưa có nhu cầu"",""label"":""Tôi chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
2,Hoạt động liên hệ,3afaa417-e001-4901-beff-142f2bb219ea,Anh/Chị có mong muốn nhận tư vấn giải pháp Ký Kết Điện Tử cho doanh nghiệp của mình?,false,Anh/Chị có mong muốn nhận tư vấn giải pháp Ký Kết Điện Tử cho doanh nghiệp của mình?,anhchi_co_mong_muon_nhan_tu_van_giai_phap_ky_ket_dien_tu_cho_doanh_nghiep_cua_minh,anhchi_co_mong_muon_nhan_tu_van_giai_phap_ky_ket_dien_tu_cho_doanh_nghiep_cua_minh,2,2,mcb,,false,be99c88e-4614-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,4f962eb9-4f25-4ed7-af52-5d7e9ed9d799,Phạm Thị Thảo Quyên,4f962eb9-4f25-4ed7-af52-5d7e9ed9d799,2022-04-04T01:50:43.000Z,A-0325,2022-04-04T01:50:43.000Z,A-0325,0,"[{""value"":""Tôi muốn được tư vấn"",""label"":""Tôi muốn được tư vấn"",""select"":false,""isCheck"":true},{""value"":""Tôi chưa có nhu cầu"",""label"":""Tôi chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
94,Hoạt động liên hệ,aeb96472-e158-4c7c-b958-1f02348ddaa2,Anh/Chị có mong muốn nhận tư vấn giải pháp QUẢN LÝ CÔNG VIỆC cho công ty của mình không?,false,Anh/Chị có mong muốn nhận tư vấn giải pháp QUẢN LÝ CÔNG VIỆC cho công ty của mình không?,anhchi_co_mong_muon_nhan_tu_van_giai_phap_quan_ly_cong_viec_cho_cong_ty_cua_minh_khong,anhchi_co_mong_muon_nhan_tu_van_giai_phap_quan_ly_cong_viec_cho_cong_ty_cua_minh_khong,2,3,radio,,false,be99c88e-4614-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,76bc1b99-0a66-41cd-85d2-11e8bb6a6de9,Nguyễn Quốc Duẩn,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-12-16T09:04:20.000Z,A28-0028,2022-04-13T01:51:55.000Z,A-0295,0,"[{""value"":""Tôi muốn được tư vấn"",""label"":""Tôi muốn được tư vấn"",""select"":true,""isCheck"":true},{""value"":""Tôi chưa có nhu cầu"",""label"":""Tôi chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
10,Hoạt động liên hệ,36422d29-0484-42a4-9e82-adba16a3e7ec,Anh/Chị có mong muốn nhận tư vấn giải pháp Quản lý công việc cho doanh nghiệp của mình không?,false,Anh/Chị có mong muốn nhận tư vấn giải pháp Quản lý công việc cho doanh nghiệp của mình không?,anhchi_co_mong_muon_nhan_tu_van_giai_phap_quan_ly_cong_viec_cho_doanh_nghiep_cua_minh_khong,anhchi_co_mong_muon_nhan_tu_van_giai_phap_quan_ly_cong_viec_cho_doanh_nghiep_cua_minh_khong,2,2,mcb,,false,be99c88e-4614-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,76bc1b99-0a66-41cd-85d2-11e8bb6a6de9,Nguyễn Quốc Duẩn,f4b185fc-ce11-4fbe-8de4-7b3538012eda,2021-12-14T10:00:04.000Z,A28-0028,2022-04-12T09:33:38.000Z,A-0329,0,"[{""value"":""Tôi muốn được tư vấn (Xin mời để lại SĐT)"",""label"":""Tôi muốn được tư vấn (Xin mời để lại SĐT)"",""select"":false,""isCheck"":true},{""value"":""Tôi chưa có nhu cầu"",""label"":""Tôi chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
0,Hoạt động liên hệ,d4dd63c4-d2ba-4430-bbab-f01308ffbb83,Anh/Chị có mong muốn nhận tư vấn giải pháp QUẢN LÝ CÔNG VIỆC của MISA cho doanh nghiệp của mình không?,false,Anh/Chị có mong muốn nhận tư vấn giải pháp QUẢN LÝ CÔNG VIỆC của MISA cho doanh nghiệp của mình không?,anhchi_co_mong_muon_nhan_tu_van_giai_phap_quan_ly_cong_viec_cua_misa_cho_doanh_nghiep_cua_minh_khong,anhchi_co_mong_muon_nhan_tu_van_giai_phap_quan_ly_cong_viec_cua_misa_cho_doanh_nghiep_cua_minh_khong,2,3,radio,,false,be99c88e-4614-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,76bc1b99-0a66-41cd-85d2-11e8bb6a6de9,Nguyễn Quốc Duẩn,76bc1b99-0a66-41cd-85d2-11e8bb6a6de9,2021-12-16T09:01:57.000Z,A28-0028,2021-12-16T09:07:13.000Z,A28-0028,0,"[{""value"":""Tôi hiện muốn nhận tư vấn"",""label"":""Tôi hiện muốn nhận tư vấn"",""select"":true,""isCheck"":true},{""value"":""Tối chưa có nhu cầu"",""label"":""Tối chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
0,Khác,db3ff130-c60e-4cab-819a-562042c7805c,Anh/chị có mong muốn nhận voucher 20% cho AMIS Kế toán không?,false,Anh/chị có mong muốn nhận voucher 20% cho AMIS Kế toán không?,anhchi_co_mong_muon_nhan_voucher_20_cho_amis_ke_toan_khong_db3ff130_c60e_4cab_819a_562042c7805c,anhchi_co_mong_muon_nhan_voucher_20_cho_amis_ke_toan_khong_db3ff130_c60e_4cab_819a_562042c7805c,1,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T03:18:41.000Z,A-0295,2021-08-09T03:18:41.000Z,A-0295,0,"[{""select"":false,""label"":""Tôi đăng ký nhận voucher"",""value"":""Tôi đăng ký nhận voucher""},{""select"":false,""label"":""Tôi chưa có nhu cầu"",""value"":""Tôi chưa có nhu cầu""}]"
2,Khác,606a2cb2-9e21-4bb9-822b-1134464efef3,Anh/chị có mong muốn nhận voucher 20% MISA AMIS Kế toán không?,false,Anh/chị có mong muốn nhận voucher 20% MISA AMIS Kế toán không?,anhchi_co_mong_muon_nhan_voucher_20_misa_amis_ke_toan_khong_606a2cb2_9e21_4bb9_822b_1134464efef3,anhchi_co_mong_muon_nhan_voucher_20_misa_amis_ke_toan_khong_606a2cb2_9e21_4bb9_822b_1134464efef3,1,0,dropdown,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T05:00:08.000Z,A-0295,2021-08-09T05:00:08.000Z,A-0295,0,"[{""select"":false,""label"":""Tôi đăng ký nhận voucher"",""value"":""Tôi đăng ký nhận voucher""},{""select"":false,""label"":""Tôi chưa có nhu cầu"",""value"":""Tôi chưa có nhu cầu""}]"
0,Khác,dde57205-ee05-40a6-abb7-4c713b1a0a89,Anh/chị có mong muốn đăng ký nhận voucher 30% khi mua giải pháp MISA AMIS Kế toán không?,false,Anh/chị có mong muốn đăng ký nhận voucher 30% khi mua giải pháp MISA AMIS Kế toán không?,anhchi_co_mong_muon_dang_ky_nhan_voucher_30_khi_mua_giai_phap_misa_amis_ke_toan_khong,anhchi_co_mong_muon_dang_ky_nhan_voucher_30_khi_mua_giai_phap_misa_amis_ke_toan_khong,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-01T07:55:35.000Z,A-0295,2021-09-01T07:55:35.000Z,A-0295,0,
1,Thông tin liên hệ,a4f1a01b-b7de-4649-9758-932cfc12f914,Anh/chị có mong muốn đăng ký nhận voucher 30% khi mua giải pháp MISA AMIS Kế toán không? 2,false,Anh/chị có mong muốn đăng ký nhận voucher 30% khi mua giải pháp MISA AMIS Kế toán không? 2,anhchi_co_mong_muon_dang_ky_nhan_voucher_30_khi_mua_giai_phap_misa_amis_ke_toan_khong_2,anhchi_co_mong_muon_dang_ky_nhan_voucher_30_khi_mua_giai_phap_misa_amis_ke_toan_khong_2,2,3,radio,,false,e090b4eb-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-01T08:33:42.000Z,A-0295,2021-09-01T08:33:42.000Z,A-0295,0,"[{""value"":""Tôi đăng ký nhận voucher"",""label"":""Tôi đăng ký nhận voucher"",""select"":true,""isCheck"":true},{""value"":""Tôi chưa có nhu cầu"",""label"":""Tôi chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
1,Khác,5e238c97-acbb-4321-974f-24f72ba9bebd,Anh/chị có muốn nhận voucher 20% cho AMIS Kế toán không?,false,Anh/chị có muốn nhận voucher 20% cho AMIS Kế toán không?,anhchi_co_muon_nhan_voucher_20_cho_amis_ke_toan_khong_5e238c97_acbb_4321_974f_24f72ba9bebd,anhchi_co_muon_nhan_voucher_20_cho_amis_ke_toan_khong_5e238c97_acbb_4321_974f_24f72ba9bebd,1,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T03:43:21.000Z,A-0295,2021-08-09T03:43:21.000Z,A-0295,0,"[{""select"":false,""label"":""Tôi đăng ký nhận voucher"",""value"":""Tôi đăng ký nhận voucher""},{""select"":false,""label"":""Tôi chưa có nhu cầu"",""value"":""Tôi chưa có nhu cầu""}]"
6,Khác,85d465e3-0567-4cdc-ba9b-6897ee712134,Anh/chị có nhu cầu nhận tư vấn sâu AMIS Kế Toán không?,false,Anh/chị có nhu cầu nhận tư vấn sâu AMIS Kế Toán không?,anhchi_co_nhu_cau_nhan_tu_van_sau_amis_ke_toan_khong_85d465e3_0567_4cdc_ba9b_6897ee712134,anhchi_co_nhu_cau_nhan_tu_van_sau_amis_ke_toan_khong_85d465e3_0567_4cdc_ba9b_6897ee712134,1,-1,dropdown,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T04:59:29.000Z,A-0295,2022-04-18T10:24:43.000Z,A-0295,0,"[{""value"":""Đăng ký nhận tư vấn và ưu đãi"",""label"":""Đăng ký nhận tư vấn và ưu đãi"",""select"":false,""isCheck"":true},{""value"":""Chưa có nhu cầu"",""label"":""Chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
0,Khác,c4e5a12f-c625-49a6-a311-6123d1abe977,Anh/chị có nhu cầu nhận tư vấn sâu hơn về Chuyển đổi số trong doanh nghiệp và các giải pháp hỗ trợ chuyển đổi số của MISA?,false,Anh/chị có nhu cầu nhận tư vấn sâu hơn về Chuyển đổi số trong doanh nghiệp và các giải pháp hỗ trợ chuyển đổi số của MISA?,anhchi_co_nhu_cau_nhan_tu_van_sau_hon_ve_chuyen_doi_so_trong_doanh_nghiep_va_cac_giai_phap_ho_tro_chuyen_doi_so_cua_misa,anhchi_co_nhu_cau_nhan_tu_van_sau_hon_ve_chuyen_doi_so_trong_doanh_nghiep_va_cac_giai_phap_ho_tro_chuyen_doi_so_cua_misa,2,0,slt,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-01T07:58:47.000Z,A-0295,2021-09-01T07:58:47.000Z,A-0295,0,
1,Khác,b72d1bc1-a480-4db4-bb1e-b1f7bf38c9c6,Anh/chị có nhu cầu nhận tư vấn sâu hơn về Chuyển đổi số trong doanh nghiệp và các giải pháp hỗ trợ chuyển đổi số của MISA? 2,false,Anh/chị có nhu cầu nhận tư vấn sâu hơn về Chuyển đổi số trong doanh nghiệp và các giải pháp hỗ trợ chuyển đổi số của MISA? 2,anhchi_co_nhu_cau_nhan_tu_van_sau_hon_ve_chuyen_doi_so_trong_doanh_nghiep_va_cac_giai_phap_ho_tro_chuyen_doi_so_cua_misa_2,anhchi_co_nhu_cau_nhan_tu_van_sau_hon_ve_chuyen_doi_so_trong_doanh_nghiep_va_cac_giai_phap_ho_tro_chuyen_doi_so_cua_misa_2,2,3,radio,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-01T08:20:03.000Z,A-0295,2021-09-01T08:21:12.000Z,A-0295,0,"[{""value"":""Sẵn sàng"",""label"":""Sẵn sàng"",""select"":true,""isCheck"":true},{""value"":""Xem xét"",""label"":""Xem xét"",""select"":false,""isCheck"":true},{""value"":""Chưa có nhu cầu"",""label"":""Chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
0,Khác,960eb4e1-6927-4447-8083-20f71721e132,Anh/chị có nhu cầu nhận tư vấn sâu hơn về Chuyển đổi số trong doanh nghiệp và các giải pháp hỗ trợ chuyển đổi số của MISA? 3,false,Anh/chị có nhu cầu nhận tư vấn sâu hơn về Chuyển đổi số trong doanh nghiệp và các giải pháp hỗ trợ chuyển đổi số của MISA? 3,anhchi_co_nhu_cau_nhan_tu_van_sau_hon_ve_chuyen_doi_so_trong_doanh_nghiep_va_cac_giai_phap_ho_tro_chuyen_doi_so_cua_misa_3,anhchi_co_nhu_cau_nhan_tu_van_sau_hon_ve_chuyen_doi_so_trong_doanh_nghiep_va_cac_giai_phap_ho_tro_chuyen_doi_so_cua_misa_3,2,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-01T08:23:12.000Z,A-0295,2021-09-01T08:23:12.000Z,A-0295,0,"[{""value"":""Sẵn sàng"",""label"":""Sẵn sàng"",""select"":false,""isCheck"":true},{""value"":""Xem xét"",""label"":""Xem xét"",""select"":false,""isCheck"":true},{""value"":""Chưa có nhu cầu"",""label"":""Chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
1,Khác,2f1fd17f-65cc-4dae-b5f6-a7d35f40aa18,Anh/chị có nhu cầu nhận tư vấn sâu hơn về Chuyển đổi số trong doanh nghiệp và các giải pháp hỗ trợ chuyển đổi số của MISA? 4,false,Anh/chị có nhu cầu nhận tư vấn sâu hơn về Chuyển đổi số trong doanh nghiệp và các giải pháp hỗ trợ chuyển đổi số của MISA? 4,anhchi_co_nhu_cau_nhan_tu_van_sau_hon_ve_chuyen_doi_so_trong_doanh_nghiep_va_cac_giai_phap_ho_tro_chuyen_doi_so_cua_misa_4,anhchi_co_nhu_cau_nhan_tu_van_sau_hon_ve_chuyen_doi_so_trong_doanh_nghiep_va_cac_giai_phap_ho_tro_chuyen_doi_so_cua_misa_4,2,3,radio,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-09-01T08:37:07.000Z,A-0295,2021-09-01T08:37:07.000Z,A-0295,0,"[{""value"":""Sẵn sàng"",""label"":""Sẵn sàng"",""select"":true,""isCheck"":true},{""value"":""Xem xét"",""label"":""Xem xét"",""select"":false,""isCheck"":true},{""value"":""Chưa có nhu cầu"",""label"":""Chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
0,Khác,2f776087-1502-4833-9ad5-0cc5867fa7dc,Anh/chị có nhu cầu tư vấn sâu hơn về AMIS Kế Toán không?,false,Anh/chị có nhu cầu tư vấn sâu hơn về AMIS Kế Toán không?,anhchi_co_nhu_cau_tu_van_sau_hon_ve_amis_ke_toan_khong_2f776087_1502_4833_9ad5_0cc5867fa7dc,anhchi_co_nhu_cau_tu_van_sau_hon_ve_amis_ke_toan_khong_2f776087_1502_4833_9ad5_0cc5867fa7dc,1,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T03:17:44.000Z,A-0295,2021-08-09T03:17:44.000Z,A-0295,0,"[{""select"":false,""label"":""Sẵn sàng đăng kỳ"",""value"":""Sẵn sàng đăng kỳ""},{""select"":false,""label"":""Xem xét"",""value"":""Xem xét""},{""select"":false,""label"":""Chưa có nhu cầu"",""value"":""Chưa có nhu cầu""}]"
1,Khác,c1f08a07-ea49-4884-b11a-5ea63b0b44e0,Anh/chị có nhu cầu tư vấn sâu hơn về AMIS Kế Toán không? *,false,Anh/chị có nhu cầu tư vấn sâu hơn về AMIS Kế Toán không? *,anhchi_co_nhu_cau_tu_van_sau_hon_ve__amis_ke_toan_khong_c1f08a07_ea49_4884_b11a_5ea63b0b44e0,anhchi_co_nhu_cau_tu_van_sau_hon_ve__amis_ke_toan_khong_c1f08a07_ea49_4884_b11a_5ea63b0b44e0,1,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T03:42:07.000Z,A-0295,2022-04-18T10:23:46.000Z,A-0295,0,"[{""value"":""Sẵn sàng đăng ký"",""label"":""Sẵn sàng đăng ký"",""select"":false,""isCheck"":true},{""value"":""Xem xét"",""label"":""Xem xét"",""select"":false,""isCheck"":true},{""value"":""Chưa có nhu cầu"",""label"":""Chưa có nhu cầu"",""select"":false,""isCheck"":true}]"
0,Khác,58b667a2-a976-4099-bbd8-7e5cff4a4c3f,Anh/chị có sẵn sàng tham gia đào tạo sâu hơn về TC - KT không? ,false,Anh/chị có sẵn sàng tham gia đào tạo sâu hơn về TC - KT không? ,anhchi_co_san_sang_tham_gia_dao_tao_sau_hon_ve_tc___kt_khong_58b667a2_a976_4099_bbd8_7e5cff4a4c3f,anhchi_co_san_sang_tham_gia_dao_tao_sau_hon_ve_tc___kt_khong_58b667a2_a976_4099_bbd8_7e5cff4a4c3f,1,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T03:16:43.000Z,A-0295,2021-08-09T03:16:43.000Z,A-0295,0,"[{""select"":false,""label"":""Sẵn sàng"",""value"":""Sẵn sàng""},{""select"":false,""label"":""Xem xét"",""value"":""Xem xét""},{""select"":false,""label"":""Chưa có nhu cầu"",""value"":""Chưa có nhu cầu""}]"
2,Khác,8ac1cb6a-0b23-4626-a2a5-b29c67b6e34a,Anh/chị có sẵn sàng tham gia đào tạo sâu hơn về TC - KT không? *,false,Anh/chị có sẵn sàng tham gia đào tạo sâu hơn về TC - KT không? *,anhchi_co_san_sang_tham_gia_dao_tao_sau_hon_ve_tc___kt_khong_8ac1cb6a_0b23_4626_a2a5_b29c67b6e34a,anhchi_co_san_sang_tham_gia_dao_tao_sau_hon_ve_tc___kt_khong_8ac1cb6a_0b23_4626_a2a5_b29c67b6e34a,1,0,dropdown,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T04:58:35.000Z,A-0295,2021-08-09T04:58:35.000Z,A-0295,0,"[{""select"":false,""label"":""Sẵn sàng"",""value"":""Sẵn sàng""},{""select"":false,""label"":""Xem xét"",""value"":""Xem xét""},{""select"":false,""label"":""Chưa có nhu cầu"",""value"":""Chưa có nhu cầu""}]"
1,Khác,5a0419ce-74bf-4018-a7f6-827983d9ca22,Anh/chị có sẵn sàng đăng ký tham gia đào tạo sâu Tc - KT không? ,false,Anh/chị có sẵn sàng đăng ký tham gia đào tạo sâu Tc - KT không? ,anhchi_co_san_sang_dang_ky_tham_gia_dao_tao_sau_tc___kt_khong_5a0419ce_74bf_4018_a7f6_827983d9ca22,anhchi_co_san_sang_dang_ky_tham_gia_dao_tao_sau_tc___kt_khong_5a0419ce_74bf_4018_a7f6_827983d9ca22,1,2,mcb,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-08-09T03:41:14.000Z,A-0295,2021-08-09T03:41:14.000Z,A-0295,0,"[{""select"":false,""label"":""Sẵn sàng"",""value"":""Sẵn sàng""},{""select"":false,""label"":""Xem xét"",""value"":""Xem xét""},{""select"":false,""label"":""Chưa có nhu cầu"",""value"":""Chưa có nhu cầu""}]"
0,Khác,47415543-dedc-4213-9dcf-22f8f996f427,Anh/Chị quan tâm ebook nào?,false,Anh/Chị quan tâm ebook nào?,anhchi_quan_tam_ebook_nao,anhchi_quan_tam_ebook_nao,2,3,radio,,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2021-12-08T01:16:46.000Z,A-0295,2021-12-08T01:16:46.000Z,A-0295,0,"[{""value"":""Các chỉ số Tài chính đánh giá tình hình doanh nghiệp"",""label"":""Các chỉ số Tài chính đánh giá tình hình doanh nghiệp"",""select"":true,""isCheck"":true},{""value"":""Hướng dẫn tổ chức bán hàng B2B"",""label"":""Hướng dẫn tổ chức bán hàng B2B"",""select"":false,""isCheck"":true},{""value"":""04 Bước cải thiện tỷ lệ biến động nhân sự trong doanh nghiệp"",""label"":""04 Bước cải thiện tỷ lệ biến động nhân sự trong doanh nghiệp"",""select"":false,""isCheck"":true},{""value"":""Đánh giá ROI trong đầu tư Digital Workplace"",""label"":""Đánh giá ROI trong đầu tư Digital Workplace"",""select"":false,""isCheck"":true}]"
1,Khác,2c4fd3a4-52a5-44dc-99bb-d06458a48b0e,Anh/Chị đã sử dụng phần mềm kế toán MISA AMIS chưa?,false,Anh/Chị đã sử dụng phần mềm kế toán MISA AMIS chưa?,anhchi_da_su_dung_phan_mem_ke_toan_misa_amis_chua,anhchi_da_su_dung_phan_mem_ke_toan_misa_amis_chua,2,2,mcb,Anh/Chị đã sử dụng phần mềm kế toán MISA AMIS chưa?,false,e090b839-0a65-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,ce6a3612-305d-4606-9ad5-7e235ec076b5,Nguyễn Phương Thanh,ce6a3612-305d-4606-9ad5-7e235ec076b5,2022-02-22T02:50:22.000Z,A-0272,2022-02-22T03:02:56.000Z,A-0272,0,"[{""value"":""Phần mềm kế toán MISA"",""label"":""Phần mềm kế toán MISA"",""select"":false,""isCheck"":true},{""value"":""Hoá đơn điện tử MISA"",""label"":""Hoá đơn điện tử MISA"",""select"":false,""isCheck"":true},{""value"":""Chữ ký số Esign"",""label"":""Chữ ký số Esign"",""select"":false,""isCheck"":true}]"
3,Thông tin bán hàng,93493efe-d26e-4ef8-b426-03015504a018,Anh/Chị đang gặp khó khăn gì,false,Anh/Chị đang gặp khó khăn gì,anhchi_dang_gap_kho_khan_gi,anhchi_dang_gap_kho_khan_gi,2,4,mlt,,false,7ed33ab2-2922-11ec-bd2a-005056b2f358,false,true,true,56c33c47-78ec-4b3a-92ba-9fdb7830a6d4,b900f351-ed11-4f02-8777-edb0de7fd3fe,Nguyễn Thị Duyên,b900f351-ed11-4f02-8777-edb0de7fd3fe,2022-05-18T09:48:10.000Z,Nguyễn Thị Duyên,2022-05-18T09:48:10.000Z,Nguyễn Thị Duyên,0,
